,track,id,playlist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist,top-track
2539,Let You Go - Radio Edit,2tr8arQKmdmOhUELRjyT0d,5U2MYFAcQ3yT7XbHYgGPmb,0.603,0.881,5.0,-2.878,1.0,0.101,0.287,0.0,0.0971,0.266,125.965,218973.0,House,False
2540,Made For Us,0ef3f6JHP5T8Y0gfLmN7Zt,5U2MYFAcQ3yT7XbHYgGPmb,0.701,0.911,1.0,-3.986,0.0,0.141,0.0123,0.0,0.345,0.473,125.004,165484.0,House,False
2541,Need U,2KGxw2lIfnrxeMkanDRwEq,5U2MYFAcQ3yT7XbHYgGPmb,0.591,0.951,3.0,-4.322,0.0,0.0425,0.0135,0.0872,0.0684,0.568,125.016,188160.0,House,False
2542,Turn Around (Hey What's Wrong With You) - Calvo Remix,0bpQTh9R8jOJIpOF62XfDy,5U2MYFAcQ3yT7XbHYgGPmb,0.732,0.893,6.0,-4.37,0.0,0.227,0.0139,0.0011,0.328,0.645,125.019,170835.0,House,False
2543,Heaven On Earth (feat. Sherry St. Germain),4QYQkGiJO2ZB4i4N9oFpch,5U2MYFAcQ3yT7XbHYgGPmb,0.516,0.789,6.0,-4.84,1.0,0.102,0.0477,0.000374,0.195,0.452,127.883,228741.0,House,False
2544,Freak,3jrv6RJpXUvP8iyjbfll7v,5U2MYFAcQ3yT7XbHYgGPmb,0.679,0.867,11.0,-3.867,0.0,0.219,0.18,0.0,0.667,0.597,125.988,160476.0,House,False
2545,Turn Me On (Hold You) (feat. David Celine) - Radio Edit,4fa7OuiRrVvHIXuWVkLd23,5U2MYFAcQ3yT7XbHYgGPmb,0.66,0.855,1.0,-3.056,0.0,0.0463,0.000262,9.07e-06,0.152,0.421,110.024,211636.0,House,False
2546,Tell Me,5C3LuMxFHg6Tf2kg5fsi49,5U2MYFAcQ3yT7XbHYgGPmb,0.573,0.847,7.0,-4.903,0.0,0.0534,0.0346,0.0293,0.478,0.19,127.978,173906.0,House,False
2547,Way Back Home - Paris & Simo Remix,5seFx0PXDlOLHRVBZvKXXZ,5U2MYFAcQ3yT7XbHYgGPmb,0.506,0.652,11.0,-6.63,0.0,0.0451,0.0197,2.05e-06,0.112,0.194,127.93,337969.0,House,False
2548,What You Waiting For,0eLotEQ3dfuxBiDjMjweP8,5U2MYFAcQ3yT7XbHYgGPmb,0.627,0.912,11.0,-2.629,1.0,0.0786,0.0177,5.25e-06,0.433,0.603,130.046,231173.0,House,False
2549,Show Me Love - Calvo Remix,10lzkICMQ8PWvGMkUpuQhm,5U2MYFAcQ3yT7XbHYgGPmb,0.718,0.906,11.0,-4.684,0.0,0.109,0.0102,6.96e-06,0.0204,0.614,124.996,280383.0,House,False
2550,You - Evan Berg Remix Edit,4wxalzIz8Xl8gIYgQfxs4y,5U2MYFAcQ3yT7XbHYgGPmb,0.576,0.791,9.0,-3.376,1.0,0.0461,0.0298,0.000124,0.0786,0.286,90.05,220167.0,House,False
2551,Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p,5U2MYFAcQ3yT7XbHYgGPmb,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352.0,House,False
2552,Back 2 U (feat. WALK THE MOON),5deDWZeDHWfYk9xaq9ynh4,5U2MYFAcQ3yT7XbHYgGPmb,0.635,0.875,10.0,-6.221,1.0,0.0512,0.021,7.94e-06,0.139,0.545,126.034,275977.0,House,False
2553,Where We Are,6mZdAcHHzZ3U4GPyApMNow,5U2MYFAcQ3yT7XbHYgGPmb,0.512,0.891,11.0,-3.084,0.0,0.0843,0.00974,0.0,0.155,0.298,127.956,243750.0,House,False
2554,Live The Night,4GwXdVLueKZ8YhYjZmWtYh,5U2MYFAcQ3yT7XbHYgGPmb,0.805,0.968,10.0,-3.909,1.0,0.227,0.00707,0.00091,0.368,0.211,127.984,133125.0,House,False
2555,Quicksand,0jV2HSzU144aRkPJ198PpC,5U2MYFAcQ3yT7XbHYgGPmb,0.546,0.768,11.0,-3.528,0.0,0.0416,0.0447,0.0,0.195,0.427,128.035,217500.0,House,False
2556,Sun Goes Down (feat. MAGIC! & Sonny Wilson),1JI77eVbrOtdHOsLK4G1Mq,5U2MYFAcQ3yT7XbHYgGPmb,0.652,0.922,0.0,-3.267,1.0,0.068,0.01,0.0189,0.366,0.695,127.997,211867.0,House,False
2557,Eclipse - Radio Mix,5EzYLV3WnoAXU1mJLFlc22,5U2MYFAcQ3yT7XbHYgGPmb,0.489,0.825,1.0,-4.124,0.0,0.0841,0.0355,0.000164,0.285,0.146,128.003,195015.0,House,False
2558,Breathe - Dimitri Vangelis & Wyman Remix,3P4gOcROk0fb6hgq6qa3L2,5U2MYFAcQ3yT7XbHYgGPmb,0.518,0.682,7.0,-3.827,0.0,0.0725,0.0228,4.38e-06,0.095,0.159,128.027,198949.0,House,False
2559,Light It Up,02q1cjRIPyEgPJv337YSIR,5U2MYFAcQ3yT7XbHYgGPmb,0.644,0.915,1.0,-3.907,1.0,0.0397,0.0336,0.0148,0.0647,0.529,124.953,173680.0,House,False
2560,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,5U2MYFAcQ3yT7XbHYgGPmb,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168,133.99,195707.0,House,False
2561,On My Mind - Radio Edit,2toRTtkHZ70ZvKHQcemRv2,5U2MYFAcQ3yT7XbHYgGPmb,0.578,0.941,5.0,-2.452,0.0,0.0835,0.00547,0.812,0.412,0.274,125.986,186885.0,House,False
2562,Make Me Feel,1BJLlHOoRXgNJg5fMiFzJR,5U2MYFAcQ3yT7XbHYgGPmb,0.5,0.882,6.0,-4.103,1.0,0.0377,0.00761,0.0,0.187,0.191,125.856,207691.0,House,False
2563,Bazaar - Official Sunburn Goa 2015 Anthem,4QVjUARZtQRCg0wAbkqgfe,5U2MYFAcQ3yT7XbHYgGPmb,0.582,0.979,11.0,-2.492,0.0,0.0714,0.125,0.00152,0.339,0.196,128.01,172500.0,House,False
2564,Faded - Dash Berlin Remix,1uWqDjZATn502optPrBt4S,5U2MYFAcQ3yT7XbHYgGPmb,0.389,0.915,6.0,-3.261,1.0,0.0456,0.000752,0.0133,0.122,0.0943,127.984,215307.0,House,False
2565,The Spark,2dBA6iMhxf29tkaHjiQzuq,5U2MYFAcQ3yT7XbHYgGPmb,0.651,0.898,11.0,-4.942,1.0,0.0391,0.152,0.0,0.11,0.599,126.05,240893.0,House,False
2566,Infinity,3qjlFKceABMlxtxQwRemMI,5U2MYFAcQ3yT7XbHYgGPmb,0.665,0.731,8.0,-8.343,1.0,0.0551,0.0624,0.775,0.312,0.201,127.988,221336.0,House,False
2567,Say Goodbye,5UNaDiEMfqsRRtkXO6rXkR,5U2MYFAcQ3yT7XbHYgGPmb,0.576,0.912,7.0,-3.914,0.0,0.087,0.266,0.0,0.343,0.397,129.005,188813.0,House,False
2568,Say Goodbye - Headhunterz Radio Edit,5hKVxnm1ATQc88MjnVXi9G,5U2MYFAcQ3yT7XbHYgGPmb,0.53,0.906,4.0,-2.654,0.0,0.0924,0.0366,2.14e-06,0.634,0.163,127.969,176250.0,House,False
2569,Don't Let Me Down (feat. Daya) - Hardwell & Sephyx Remix,1JI70l1lE5IF2tgJm5TnMD,5U2MYFAcQ3yT7XbHYgGPmb,0.509,0.897,8.0,-3.418,0.0,0.0454,0.0861,0.000634,0.0625,0.283,149.864,162440.0,House,False
2570,Saints & Sinners,1KxpxksJCa4IbaLeM7MsjZ,5U2MYFAcQ3yT7XbHYgGPmb,0.558,0.884,1.0,-4.118,1.0,0.0482,0.0069,6.5e-06,0.0479,0.617,128.118,198941.0,House,False
2571,Freefall,2w7gJ0iMdbISnqqSuHgUr4,5U2MYFAcQ3yT7XbHYgGPmb,0.553,0.724,2.0,-5.133,1.0,0.0423,0.00977,0.0,0.367,0.126,131.005,181374.0,House,False
2572,Millionaire (feat. Nelly) - Cash Cash Remix,4k08Rq5bTCNS1Ca7NaZ5xP,5U2MYFAcQ3yT7XbHYgGPmb,0.418,0.956,0.0,-2.176,1.0,0.156,0.0134,4.58e-06,0.0846,0.429,121.555,308867.0,House,False
2573,We Are Young,7GJzmo8TiG1ekqepGmvb2y,5U2MYFAcQ3yT7XbHYgGPmb,0.557,0.832,2.0,-4.336,1.0,0.0421,9.62e-05,8.17e-06,0.163,0.481,128.066,211750.0,House,False
2574,Thong Song - Radio Edit,6DY1lTSy6RpoR863b3vdlO,5U2MYFAcQ3yT7XbHYgGPmb,0.657,0.896,10.0,-4.308,0.0,0.0458,0.0122,0.00119,0.205,0.539,124.999,190620.0,House,False
2575,We Come Running - Vicetone Remix,13JZRamJzLLVW10rpFhfmr,5U2MYFAcQ3yT7XbHYgGPmb,0.719,0.727,7.0,-6.507,0.0,0.0512,0.0129,0.0387,0.0504,0.476,128.006,347440.0,House,False
2576,This Is Love,4MD0T0MNy0yNariTShdRWZ,5U2MYFAcQ3yT7XbHYgGPmb,0.466,0.786,4.0,-3.387,0.0,0.058,0.0837,2.9e-06,0.563,0.357,127.838,218906.0,House,False
2577,Kids - Alex Ross Remix,4oxMka5pg6CtNLqwhXSY8x,5U2MYFAcQ3yT7XbHYgGPmb,0.652,0.828,11.0,-6.202,0.0,0.0516,0.0182,7.01e-06,0.216,0.315,121.968,259107.0,House,False
2578,Armageddon,2olsY9IxJ17KEDQ8Sb3SQC,5U2MYFAcQ3yT7XbHYgGPmb,0.507,0.785,5.0,-4.191,1.0,0.0435,0.0242,0.0,0.218,0.121,128.054,210000.0,House,False
2579,Astronomia,665AK0ovB11McZRwfa852G,5U2MYFAcQ3yT7XbHYgGPmb,0.653,0.945,5.0,-2.634,1.0,0.096,0.00561,0.915,0.439,0.325,126.093,198095.0,House,False
2580,Survivor,60FWCN57b2eM2XdNTcHneI,5U2MYFAcQ3yT7XbHYgGPmb,0.455,0.904,7.0,-2.71,0.0,0.104,0.0261,0.00016,0.112,0.178,126.858,204094.0,House,False
2581,Stellar - Morgan Page Remix,26AKsHkCUf5P4OUIn0HDSl,5U2MYFAcQ3yT7XbHYgGPmb,0.52,0.923,4.0,-0.394,0.0,0.0401,0.0423,0.326,0.0445,0.224,128.004,210000.0,House,False
2582,No Matter Where We Are,2nkNoCPUFhVVG0mSeX4L3H,5U2MYFAcQ3yT7XbHYgGPmb,0.431,0.784,8.0,-2.523,1.0,0.0356,0.0942,2.75e-06,0.0855,0.222,127.995,172500.0,House,False
2583,Strong Ones,3qUC7MQio9LNQkUxeDv1yz,5U2MYFAcQ3yT7XbHYgGPmb,0.576,0.848,11.0,-5.347,1.0,0.0603,0.0118,0.0,0.246,0.704,127.94,188653.0,House,False
2584,In My Dreams - Radio Edit,2WEk2wwMzTJDa4eOyo9IcT,5U2MYFAcQ3yT7XbHYgGPmb,0.516,0.772,3.0,-4.871,1.0,0.0397,0.00551,0.0,0.551,0.295,128.014,179587.0,House,False
2585,All We Know,2rizacJSyD9S1IQUxUxnsK,5U2MYFAcQ3yT7XbHYgGPmb,0.662,0.586,0.0,-8.821,1.0,0.0307,0.097,0.00272,0.115,0.296,90.0,194080.0,House,False
2586,Love on Me,2MHCiOohBZEQuLgDTPvSzF,5U2MYFAcQ3yT7XbHYgGPmb,0.562,0.906,4.0,-2.085,1.0,0.0758,0.105,0.0,0.145,0.674,124.146,205920.0,House,False
2587,Summer Night - Radio Edit,4MngelJ2Yuf0NIG60MMMa6,5U2MYFAcQ3yT7XbHYgGPmb,0.689,0.795,4.0,-6.5,1.0,0.0661,0.0301,0.0,0.139,0.517,128.01,191260.0,House,False
2588,Levels - Radio Edit,0JhKJg5ejeQ8jq89UQtnw8,5U2MYFAcQ3yT7XbHYgGPmb,0.62,0.881,1.0,-5.851,0.0,0.0372,0.0585,0.714,0.311,0.415,126.035,199904.0,House,False
2589,Levels - Cazzette's NYC Mode Radio Mix,44mnqBuiO3ik3s6lbLsD5a,5U2MYFAcQ3yT7XbHYgGPmb,0.625,0.816,1.0,-4.103,0.0,0.0566,0.0843,0.15,0.33,0.399,128.032,217507.0,House,False
2590,Long Way Home,2SjbAeVLmBXdJ6qJaRKXT3,5U2MYFAcQ3yT7XbHYgGPmb,0.64,0.97,11.0,-2.681,1.0,0.225,0.0116,2.38e-06,0.364,0.576,124.923,178560.0,House,False
2591,Catch Me,65Dvzi9nPeMUKT1f0xi2Zf,5U2MYFAcQ3yT7XbHYgGPmb,0.647,0.911,9.0,-3.459,0.0,0.0531,0.00999,0.00653,0.387,0.865,126.002,192612.0,House,False
2592,Make It Right,58bZr3u9J4eskr9V8tYl1o,5U2MYFAcQ3yT7XbHYgGPmb,0.669,0.975,5.0,-3.526,0.0,0.0397,0.0703,8.46e-05,0.489,0.374,126.06,169030.0,House,False
2593,Take Me Down,2EZxPnADhDY3imaiozRKRk,5U2MYFAcQ3yT7XbHYgGPmb,0.711,0.861,7.0,-2.522,0.0,0.0304,0.22,0.243,0.0587,0.431,128.135,174375.0,House,False
2594,Love On My Mind,09ISWsm3TmZiDKeJgVPXjY,5U2MYFAcQ3yT7XbHYgGPmb,0.553,0.914,5.0,-2.381,0.0,0.0511,0.0377,0.00577,0.672,0.427,124.007,180071.0,House,False
2595,Move Your Body - Alan Walker Remix,6LUOMjoORvAkdhBYvESO46,5U2MYFAcQ3yT7XbHYgGPmb,0.636,0.789,10.0,-4.905,0.0,0.0892,0.0834,0.000896,0.391,0.4,128.028,217907.0,House,False
2596,Scream Poison (Generation 11 Mashup),66iDJCNCnUEYuAqyD752xV,5U2MYFAcQ3yT7XbHYgGPmb,0.404,0.638,7.0,-9.228,0.0,0.0466,0.000335,2.67e-06,0.581,0.147,128.04,234710.0,House,False
2597,Together,4KX39APEOO2EgiZFkcJOfR,5U2MYFAcQ3yT7XbHYgGPmb,0.509,0.729,1.0,-4.773,1.0,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274.0,House,False
2598,Outside Nights (Generation 11 Mashup),5wHCoKp48PnddvL0de46BJ,5U2MYFAcQ3yT7XbHYgGPmb,0.481,0.839,6.0,-4.999,1.0,0.0544,0.0577,0.0,0.414,0.756,125.967,177920.0,House,False
2599,Hey Baby,6UCyQQ94fTr2MzmeXgqOuF,5U2MYFAcQ3yT7XbHYgGPmb,0.658,0.88,6.0,-4.582,0.0,0.0845,0.0154,0.0,0.235,0.831,90.018,190813.0,House,False
2600,WIEE (feat. Mesto),0Y2QWrhPh6ATyaWYT0QLIR,5U2MYFAcQ3yT7XbHYgGPmb,0.52,0.835,1.0,-7.775,1.0,0.0544,0.278,0.863,0.0711,0.373,127.955,203452.0,House,False
2601,Caribbean Rave,6xt95LFkU8fAQr3CK4lpC9,5U2MYFAcQ3yT7XbHYgGPmb,0.603,0.903,4.0,-1.539,0.0,0.0709,0.0377,0.0,0.629,0.67,127.944,151782.0,House,False
2602,Love Yourself - Will Prime Remix,0WchT001t5zRk7u9YYNzhQ,5U2MYFAcQ3yT7XbHYgGPmb,0.539,0.64,4.0,-6.602,1.0,0.0464,0.24,3.82e-05,0.491,0.378,128.037,281287.0,House,False
2603,Broken - Cash Cash Remix,3RZ7PiDgjKjFXlGKPt8dhK,5U2MYFAcQ3yT7XbHYgGPmb,0.649,0.915,4.0,-3.381,0.0,0.0326,0.209,1.87e-05,0.122,0.513,122.036,215902.0,House,False
2604,Bitch - Radio Edit,2jSFQETzpSeJmYcz9RG8jv,5U2MYFAcQ3yT7XbHYgGPmb,0.797,0.936,9.0,-3.595,1.0,0.0441,0.0965,0.0014,0.185,0.817,124.967,156043.0,House,False
2605,Won't Stop Rocking,3puJ4f4wzYC79XboCfvPWo,5U2MYFAcQ3yT7XbHYgGPmb,0.593,0.87,7.0,-3.454,0.0,0.0578,0.0912,0.00408,0.177,0.177,128.02,187500.0,House,False
2606,Air,5i7RvRKlvkuIU8jfVPm0yA,5U2MYFAcQ3yT7XbHYgGPmb,0.537,0.895,0.0,-7.474,1.0,0.0578,0.000102,0.0668,0.173,0.128,128.178,217213.0,House,False
2607,Someone Somewhere - Tiësto Edit,5UZub5dP27wSxoB6vcUEvI,5U2MYFAcQ3yT7XbHYgGPmb,0.575,0.897,5.0,-7.556,1.0,0.072,0.000703,0.000494,0.107,0.207,127.997,221013.0,House,False
2608,Chemicals - Radio Edit,6kXbij1IOgKGDHS947t1Ae,5U2MYFAcQ3yT7XbHYgGPmb,0.529,0.955,10.0,-2.59,0.0,0.0794,0.0344,4.55e-05,0.353,0.0893,125.988,222075.0,House,False
2609,Trumpets - Radio Mix,1wUwBFY3mb2nQ6iRDQwYY2,5U2MYFAcQ3yT7XbHYgGPmb,0.569,0.747,9.0,-4.472,1.0,0.302,0.00293,0.000118,0.0418,0.364,199.847,206400.0,House,False
2610,Freaks - Radio Edit,2vmhozqhGXyT8dNErhFhH6,5U2MYFAcQ3yT7XbHYgGPmb,0.883,0.972,4.0,-0.828,1.0,0.136,0.0175,0.321,0.221,0.746,128.134,168747.0,House,False
2611,Trumpsta - Djuro Remix,03nOCSIPpJHpVPg4nbh4s4,5U2MYFAcQ3yT7XbHYgGPmb,0.973,0.588,1.0,-7.014,1.0,0.241,0.00214,0.368,0.257,0.196,128.007,258520.0,House,False
2612,Sleep When We're Dead - Video Edit,6rpeeAM41oB4ne3bPDmE1Z,5U2MYFAcQ3yT7XbHYgGPmb,0.514,0.89,1.0,-4.234,0.0,0.165,0.00162,0.0,0.23,0.4,142.022,182000.0,House,False
2613,Stamp On The Ground,1CTNJ1q04w5kFJE70ZLCMp,5U2MYFAcQ3yT7XbHYgGPmb,0.635,0.827,11.0,-7.541,0.0,0.0583,0.211,0.00719,0.0947,0.272,149.974,197962.0,House,False
2614,Without The Sun,6jGkzFSB2LugZp5w8ZrH5j,5U2MYFAcQ3yT7XbHYgGPmb,0.574,0.924,5.0,-2.984,0.0,0.0502,0.015,0.0,0.0821,0.55,119.927,181500.0,House,False
2615,Alone,3ujORpm8Hf7QWEtfqSAZL8,5U2MYFAcQ3yT7XbHYgGPmb,0.671,0.924,10.0,-3.239,1.0,0.0529,0.196,0.000214,0.12,0.17,97.012,161145.0,House,False
2616,Only One - Radio Edit,5ev0Z2lFzmhjlQCWpRAWiG,5U2MYFAcQ3yT7XbHYgGPmb,0.626,0.938,7.0,-3.005,1.0,0.0944,0.0039,0.000452,0.599,0.518,124.932,203907.0,House,False
2617,Shadow of the Sun - Mako Remix,6wDPn9E6hYBsMiCNkE4Wuo,5U2MYFAcQ3yT7XbHYgGPmb,0.667,0.773,2.0,-2.263,1.0,0.0505,0.00462,2.64e-05,0.15,0.285,125.973,348571.0,House,False
2618,Roses (feat. ROZES) - Zaxx Remix,5MgBUUjbkQ27Kd9CbeZFLo,5U2MYFAcQ3yT7XbHYgGPmb,0.677,0.881,1.0,-3.534,0.0,0.054,0.00445,0.0146,0.359,0.566,128.121,190267.0,House,False
2619,Keep Dreaming - Club Edit,27uTSFfeLW0FqCaUy2eAk1,5U2MYFAcQ3yT7XbHYgGPmb,0.728,0.7,2.0,-6.39,1.0,0.0359,0.0171,0.0,0.23,0.43,126.005,195655.0,House,False
2620,Make You Proud - Zeier Remix,43asvRRB6buKAeMUfTcdDR,5U2MYFAcQ3yT7XbHYgGPmb,0.538,0.838,4.0,-4.105,0.0,0.083,0.00865,0.0,0.396,0.252,125.041,195850.0,House,False
2621,Start Again - Tom Swoon Edit,0kxq4oKWSrRpfHOSWRe2jK,5U2MYFAcQ3yT7XbHYgGPmb,0.582,0.881,5.0,-3.373,1.0,0.045,0.0125,0.0,0.158,0.234,127.992,213750.0,House,False
2622,Believer,4cSR8iebRqGXHFHo7lHIpm,5U2MYFAcQ3yT7XbHYgGPmb,0.596,0.905,8.0,-3.438,0.0,0.0515,0.0743,0.00168,0.129,0.692,144.981,223469.0,House,False
2623,Wildcard (feat. Sidnie Tipton),7yz7xxHAG4ChgrSeMvIXIo,5U2MYFAcQ3yT7XbHYgGPmb,0.594,0.834,4.0,-3.398,0.0,0.0963,0.0998,0.0,0.149,0.473,127.935,189375.0,House,False
2624,Sky High,0q1YL8hfWM3knO1s0gdRKs,5U2MYFAcQ3yT7XbHYgGPmb,0.6,0.956,0.0,-2.068,0.0,0.0431,0.105,0.00289,0.344,0.194,128.071,236255.0,House,False
2625,Calabria - Firebeatz Remix,0ttPiazh17aXIo5NIckHES,5U2MYFAcQ3yT7XbHYgGPmb,0.636,0.879,10.0,-2.862,1.0,0.0702,0.000732,0.446,0.324,0.395,128.004,221250.0,House,False
2626,Bambini,3p3XKoz87Ihxhqw6Uj9fr9,5U2MYFAcQ3yT7XbHYgGPmb,0.477,0.916,1.0,-4.94,1.0,0.037,0.000763,0.684,0.124,0.112,127.99,162187.0,House,False
2627,Cutting Shapes,3DDBSKvXiGEN4MiuqbJq34,5U2MYFAcQ3yT7XbHYgGPmb,0.712,0.913,0.0,-3.867,1.0,0.218,0.0249,0.0,0.0939,0.569,125.901,179048.0,House,False
2628,Mandala - Official Sunburn 2016 Anthem,3LRS7RDo5pDJ9OvfG0vTSC,5U2MYFAcQ3yT7XbHYgGPmb,0.52,0.958,4.0,-2.671,0.0,0.474,0.00407,0.169,0.164,0.256,127.907,176250.0,House,False
2629,Fill Me In,4mIgMODzoKcvBnHeehLctZ,5U2MYFAcQ3yT7XbHYgGPmb,0.745,0.704,8.0,-7.306,0.0,0.042,0.0516,0.000683,0.153,0.393,124.02,219855.0,House,False
2630,Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,5U2MYFAcQ3yT7XbHYgGPmb,0.679,0.634,5.0,-5.024,0.0,0.0654,0.232,0.0,0.115,0.498,102.013,210091.0,House,False
2631,Summer Air,26CfQ8qT2ZAcpbF3PbG9me,5U2MYFAcQ3yT7XbHYgGPmb,0.755,0.751,8.0,-4.034,1.0,0.0748,0.0635,0.0,0.0812,0.491,102.002,183587.0,House,False
2632,Blue (Da Ba Dee) [Radio Edit],1MkNhWlRIbDnyWTp0MxphU,5U2MYFAcQ3yT7XbHYgGPmb,0.576,0.98,7.0,-1.767,0.0,0.067,0.108,0.000588,0.175,0.233,128.013,178596.0,House,False
2633,Otherside,3jBfstouj0Me6KvwNOafa6,5U2MYFAcQ3yT7XbHYgGPmb,0.545,0.772,5.0,-5.311,0.0,0.0481,0.306,0.0,0.0733,0.251,127.945,191250.0,House,False
2634,Don’t Stop The Party,6WzHwmlEXBtygh04Q3Q91I,5U2MYFAcQ3yT7XbHYgGPmb,0.873,0.741,0.0,-6.109,1.0,0.0783,0.0349,2.14e-06,0.127,0.754,128.003,367413.0,House,False
2635,Gorilla,2StEtYsk7El3h1af7brzu7,5U2MYFAcQ3yT7XbHYgGPmb,0.721,0.871,7.0,-2.019,1.0,0.206,0.00441,0.000197,0.66,0.73,128.003,217522.0,House,False
2636,Make U Love Me,4qEwtfyeCZkAsqLIkSFxO3,5U2MYFAcQ3yT7XbHYgGPmb,0.718,0.89,2.0,-3.931,1.0,0.144,0.139,0.00103,0.341,0.31,124.943,188160.0,House,False
2637,Sweet (La La La) [Radio Edit],2HMlF6fj8n8B55TN2Hj6ji,5U2MYFAcQ3yT7XbHYgGPmb,0.578,0.967,9.0,-1.52,0.0,0.0561,0.224,0.018,0.253,0.545,127.983,178158.0,House,False
2638,Gypsy Heart (feat. Neil Ormandy),3BK8dxUmmFu0Gl4gVTzoQb,5U2MYFAcQ3yT7XbHYgGPmb,0.517,0.788,7.0,-4.398,1.0,0.0432,0.129,0.000163,0.332,0.406,124.908,216960.0,House,False
2639,Strong,3ActcmE8M7DpBHQiRFSx5G,5U2MYFAcQ3yT7XbHYgGPmb,0.448,0.856,5.0,-3.162,0.0,0.0537,0.0211,2e-05,0.2,0.511,127.977,169102.0,House,False
2640,Virus (How About Now) - Radio Edit,0bLshVEI79kkPFWlDVoiHw,5U2MYFAcQ3yT7XbHYgGPmb,0.501,0.83,5.0,-6.213,0.0,0.0393,0.00123,0.468,0.887,0.068,128.059,198765.0,House,False
2641,Back To Me,3Ixkbs1bKdr7LrvHffvoHg,5U2MYFAcQ3yT7XbHYgGPmb,0.486,0.898,0.0,-2.461,0.0,0.142,0.00771,6.43e-06,0.101,0.352,127.818,178711.0,House,False
2642,Chained To The Rhythm - Oliver Heldens Remix,5DU1vIHW9feglopuPxqlZz,5U2MYFAcQ3yT7XbHYgGPmb,0.715,0.869,4.0,-4.489,0.0,0.0525,0.00218,0.000309,0.119,0.333,120.012,276968.0,House,False
2643,Somewhere to Run - Lost Kings Remix,6eBbIMfIKBD63hOedNquIh,5U2MYFAcQ3yT7XbHYgGPmb,0.534,0.792,8.0,-3.831,1.0,0.0641,0.0077,0.0802,0.274,0.52,127.982,227787.0,House,False
2644,Byte,20hsdn8oITBsuWNLhzr5eh,5U2MYFAcQ3yT7XbHYgGPmb,0.597,0.931,7.0,-4.026,0.0,0.0329,0.000636,0.821,0.0593,0.267,128.031,285089.0,House,False
2645,Children Of A Miracle,6DjV3ev7xNw8y0iwkiTAp9,5U2MYFAcQ3yT7XbHYgGPmb,0.336,0.843,6.0,-2.923,1.0,0.0866,0.164,0.0,0.145,0.325,96.653,189103.0,House,False
2646,Coming Home,4Ium8ruFwyhmFNR5i18pBr,5U2MYFAcQ3yT7XbHYgGPmb,0.803,0.947,0.0,-2.961,0.0,0.0583,0.0228,0.528,0.195,0.549,128.01,136875.0,House,False
2647,Gravity (feat. Magga & Evokings),1eumDcFTsoLPEN31viUhkt,5U2MYFAcQ3yT7XbHYgGPmb,0.727,0.638,1.0,-4.534,0.0,0.04,0.0121,0.000218,0.0647,0.113,124.02,274827.0,House,False
2648,Heavyweight,1pqQ7NInAD5k5rqDqcwoQF,5U2MYFAcQ3yT7XbHYgGPmb,0.55,0.704,8.0,-6.426,1.0,0.0592,0.0617,0.0,0.152,0.226,128.049,196904.0,House,False
2649,I Know You - Kaskade Remix (From Fifty Shades Of Grey Remixed),6G7F7MozXYA4RVteZK3PCt,5U2MYFAcQ3yT7XbHYgGPmb,0.68,0.792,5.0,-4.147,0.0,0.0533,0.0592,0.000158,0.0977,0.319,126.008,224959.0,House,False
2650,Music - Radio,1f1caAWS2hw0358T8xwr3F,5U2MYFAcQ3yT7XbHYgGPmb,0.664,0.844,10.0,-4.893,1.0,0.0394,0.00972,0.246,0.957,0.168,127.994,213890.0,House,False
2651,Places,6O85MfGECKBqAK2MgSbCaj,5U2MYFAcQ3yT7XbHYgGPmb,0.728,0.858,0.0,-3.866,0.0,0.0457,0.264,0.000761,0.158,0.638,122.01,202746.0,House,False
2652,Light My Body Up (feat. Nicki Minaj & Lil Wayne) - Tujamo Remix,3lmebIvU89RA5336bjBIaQ,5U2MYFAcQ3yT7XbHYgGPmb,0.764,0.909,6.0,-4.353,0.0,0.234,0.00761,7.38e-06,0.229,0.623,129.967,214154.0,House,False
2653,Feel Alive,17cYon7wXkZgdtx7QS3kLN,5U2MYFAcQ3yT7XbHYgGPmb,0.468,0.878,11.0,-5.866,0.0,0.116,0.0218,0.767,0.176,0.104,126.059,166667.0,House,False
2654,Dream On the Dancefloor - Radio Edit,5wZROzSRdOxlmESf11Vg8i,5U2MYFAcQ3yT7XbHYgGPmb,0.525,0.932,9.0,-3.155,1.0,0.0648,0.00107,0.00102,0.32,0.496,75.081,191903.0,House,False
2655,Something Just Like This - Don Diablo Remix,15MTd64KUMG7CF6mOyovsQ,5U2MYFAcQ3yT7XbHYgGPmb,0.72,0.746,11.0,-5.567,0.0,0.0983,0.125,0.000476,0.0929,0.511,124.039,230853.0,House,False
